t0001	2.71574374600524	beneficial-loss	3.33202960320063
t0002	0.510161434772873	non-essential	1.65993568315131
t0003	0.368000752800677	non-essential	1.33329345257128
t0004	0.341313111672402	non-essential	1.25800874077957
t0005	0.637346154058421	non-essential	1.88252138969179
t0006	0.511440525695568	non-essential	1.66243977308176
t0007	0.339167700142641	non-essential	1.25170314449803
t0008	0.548933863079849	non-essential	1.73318643502469
t0009	0.611106812635843	non-essential	1.84048022874141
t0010	0.68277558554943	non-essential	1.95137470265978
t0011	0.805352019931268	non-essential	2.11648794242486
t0012	0.0113609293184641	essential	-2.14461131509969
t0013	0.1632394490351	essential-ambiguous	0.520426604099169
t0014	3.37760338188609	beneficial-loss	3.55013014711295
t0015	2.90055701030612	beneficial-loss	3.39786653880078
t0016	2.61040766631905	beneficial-loss	3.29247015086213
t0017	1.98155310723596	beneficial-loss	3.01684468255391
t0018	0.978795730456835	non-essential	2.31153143829148
t0019	0.529506794011622	non-essential	1.69715446470414
t0020	0.651029307658733	non-essential	1.90376312939071
t0021	2.55339792463694	beneficial-loss	3.27038873935219
t0022	3.11279079746043	beneficial-loss	3.46848343406213
t0023	1.89345383730502	beneficial-loss	2.97136633623608
t0025	0.616350615234037	non-essential	1.84902445093686
t0026	0.95381416607349	non-essential	2.28567732675157
t0027	0.696586963231864	non-essential	1.971401111652
t0028	0.547632202911547	non-essential	1.73081236779785
t0029	0.671976190098453	non-essential	1.93543137724476
t0030	2.00934347648161	beneficial-loss	3.03077178783269
t0031	1.94921003018082	beneficial-loss	3.0003879255001
t0032	2.53215159869594	beneficial-loss	3.26203312332483
t0033	1.00835905442114	benloss-ambiguous	2.34128805873876
t0034	3.69198418764767	beneficial-loss	3.639127781495
t0035	2.07026500002027	beneficial-loss	3.06064036614953
t0036	3.73883356142296	beneficial-loss	3.65173742854124
t0037	1.05970787225737	benloss-ambiguous	2.390957025664
t0038	0.798149132652746	non-essential	2.10750393176327
t0039	2.2896911980626	beneficial-loss	3.1613807081983
t0040	2.29267903013326	beneficial-loss	3.16268476367409
t0041	0.44998320954263	non-essential	1.53441873869119
t0042	0.805877648618821	non-essential	2.11714039901309
t0043	0.752086196871192	non-essential	2.04805940963042
t0044	2.62760730019503	beneficial-loss	3.29903740803975
t0045	0	essential	-4.5
t0046	0.433001462269823	non-essential	1.49594957381378
t0047	0	essential	-4.5
t0048	0	essential	-4.5
t0049	0	essential	-4.5
t0050	0.445128643966269	non-essential	1.52357179670356
t0051	0	essential	-4.5
t0052	0.941553953896342	non-essential	2.27274012152151
t0053	0.551361556270175	non-essential	1.73759924468862
t0054	2.28434644510377	beneficial-loss	3.15904371151907
t0055	2.14486023972953	beneficial-loss	3.09603814168653
t0056	0.63525511169389	non-essential	1.87923513766195
t0057	0.718414146906387	non-essential	2.00225467778616
t0058	0.886675877717216	non-essential	2.21268797020698
t0059	2.35323125691251	beneficial-loss	3.18875313437923
t0060	1.0402435045285	benloss-ambiguous	2.37241857244931
t0061	0.638764868276654	non-essential	1.88474488714288
t0062	0.665011056151497	non-essential	1.9250121350598
t0063	0.403802186732988	non-essential	1.4261335900008
t0064	0.384129542421335	non-essential	1.37618831450398
t0065	0.42782705292031	non-essential	1.48392750070721
t0066	0	essential	-4.5
t0067	0.399711744011333	non-essential	1.41595211610094
t0068	0.419739654054462	non-essential	1.4648431165293
t0069	2.78325756262178	beneficial-loss	3.35658577454652
t0070	0.569735264057347	non-essential	1.77038027266697
t0071	1.19557066005825	benloss-ambiguous	2.51158735892789
t0072	1.14785209035417	benloss-ambiguous	2.4708561961743
t0073	0.750480079784284	non-essential	2.04592157687912
t0074	0.533089505932033	non-essential	1.70389780739577
t0075	1.43398905544882	benloss-ambiguous	2.69342385769734
t0076	1.24300045616312	benloss-ambiguous	2.55049192724668
t0077	0.434254585133944	non-essential	1.49883943255843
t0078	0.544459022441473	non-essential	1.72500115106737
t0079	0.363226580025575	non-essential	1.32023529568963
t0080	0.696229405086189	non-essential	1.97088767978594
t0081	2.96566431190767	beneficial-loss	3.42006480632014
t0082	3.95909773739167	beneficial-loss	3.70897990294553
t0083	3.07262479656885	beneficial-loss	3.45549592663796
t0084	2.91198521806698	beneficial-loss	3.40179880184086
t0085	2.99669870243219	beneficial-loss	3.43047499795764
t0086	2.76437876616024	beneficial-loss	3.34977967976331
t0087	2.37543089474106	beneficial-loss	3.19814259812751
t0088	0.83029059382733	non-essential	2.14698422131077
t0089	0.355332767049464	non-essential	1.29826319113741
t0090	0.362639328288424	non-essential	1.31861722309922
t0091	0.313643716164624	non-essential	1.17346614854641
t0092	0.457664056994652	non-essential	1.55134388371018
t0093	0.36634421719035	non-essential	1.32878184430033
t0094	0.268986888324664	non-essential	1.01987110487683
t0095	0.11687306956535	essential-ambiguous	0.186296939134958
t0096	0	essential	-4.5
t0097	0.553236931761775	non-essential	1.74099482654725
t0098	0.507588820262632	non-essential	1.6548801796488
t0099	0.432885709011008	non-essential	1.49568221043586
t0100	0.500051428929022	non-essential	1.63991941974116
t0101	0.992811540195372	non-essential	2.32574932646063
t0102	0.980921988504946	non-essential	2.31370140273266
t0104	2.27812851751227	beneficial-loss	3.15631802798456
t0105	0.710846427800808	non-essential	1.99166488056918
t0106	0.559540693256418	non-essential	1.75232472532573
t0107	0.35047185942949	non-essential	1.28448888506749
t0108	0.5176754357625	non-essential	1.67455694274464
t0109	0.314927189801279	non-essential	1.17754993737028
t0110	0.423007017417571	non-essential	1.47259723729875
t0111	0.336569103751455	non-essential	1.24401195708288
t0112	0.57448054167896	non-essential	1.77867469545512
t0113	0.431400476261303	non-essential	1.49224530669491
t0114	0.343498759239307	non-essential	1.26439196829366
t0115	0.44634140086432	non-essential	1.52629260073557
t0116	0.604600941210019	non-essential	1.82977710784287
t0117	0.863322863091466	non-essential	2.18599720700908
t0118	5.55086133835599	beneficial-loss	4.04691685954942
t0119	3.16466497589463	beneficial-loss	3.48501094492799
t0120	0.783912725635488	non-essential	2.08950616356189
