SEN0001	0.736286830420084	long
SEN0002	0.616983499367011	long
SEN0003	0.80361084294083	long
SEN0004	0.924382877078242	long
SEN0005	0.85640254344418	long
SEN0006	0.787098291373553	long
SEN0007	0.898970129741367	long
SEN0008	1.18689424889663	long
SEN0009	1.0219049245144	long
SEN0010	1.43426799761403	long
SEN0011	0.258670799981919	long
SEN0012	0.714602396115463	long
SEN0013	2.72744502865203	long
SEN0014	2.21756388178288	long
SEN0015	2.65314030800074	long
SEN0016	1.85074463106754	long
SEN0017	1.0895689204871	long
SEN0018	1.00928219344296	long
SEN0019	2.33115068423827	long
SEN0020	3.06576958794671	long
SEN0021	1.61887901850194	long
SEN0022	1.01043968297612	long
SEN0023	1.06820482400696	long
SEN0024	1.0898284034403	long
SEN0025	0.66880606261221	long
SEN0026	0.880646858790901	long
SEN0027	1.03829987372681	long
SEN0028	2.64035699560765	long
SEN0029	1.44826085612734	long
SEN0030	1.88198725788124	long
SEN0031	1.23686874358701	long
SEN0032	3.67587264871837	long
SEN0033	2.28468797934957	long
SEN0034	3.02134186649297	long
SEN0035	1.28022011247506	long
SEN0036	1.22525628228931	long
SEN0037	2.47427549010729	long
SEN0038	2.41083252882249	long
SEN0039	0.928735516042316	long
SEN0040	0.857937137597173	long
SEN0041	1.00355032150128	long
SEN0042	2.49534218138515	long
SEN0043	0.0536657925936513	long
SEN0044	0.754302529232988	long
SEN0045	0.135793315444639	long
SEN0046	0.0399795957523075	long
SEN0047	0.12725541237776	long
SEN0048	0.661162564753784	long
SEN0049	0.104284316207222	long
SEN0050	1.23480557637502	long
SEN0052	0.961439280993754	long
SEN0053	2.17569091021598	long
SEN0054	2.82043554408856	long
SEN0055	0.848760369499592	long
SEN0056	0.608333594688712	long
SEN0057	0.649356090383181	long
SEN0058	1.89643145371212	long
SEN0059	1.21457408755057	long
SEN0060	0.89150928920882	long
SEN0061	0.70024606611854	long
SEN0062	0.819699995749972	long
SEN0063	0.769987458952389	long
SEN0064	0.810477448543064	long
SEN0065	0.10341437404908	long
SEN0066	0.72133550984887	long
SEN0067	0.776857235537838	long
SEN0068	3.11261597043178	long
SEN0069	0.984861681165903	long
SEN0071	1.6132510781206	long
SEN0072	1.67752222717452	long
SEN0073	1.03524750638787	long
SEN0074	0.923446026887082	long
SEN0075	1.33464492885081	long
SEN0076	1.09336221797805	long
SEN0077	0.729444594871668	long
SEN0078	0.787098291373553	long
