t0001	3.59778102496675	short
t0002	0.646738753067004	long
t0003	0.468098391420406	long
t0004	0.42281614609652	long
t0005	0.639140685959856	long
t0006	0.663741572740198	long
t0007	0.404467520888558	long
t0008	0.686378698079529	long
t0009	0.750330875136364	long
t0010	0.886847983745306	long
t0011	0.952745715870826	long
t0012	0.0361279523894679	long
t0013	0.277723447541293	long
t0014	3.7049933814597	long
t0015	3.01118629263522	long
t0016	3.37207753370011	long
t0017	2.58489222289278	long
t0018	1.20611325789362	long
t0019	0.618368613666161	long
t0020	1.12587565086185	long
t0021	2.68047444448764	long
t0022	3.46195319621571	long
t0023	1.80019974866422	long
t0025	0.84412223452841	long
t0026	0.942275982729388	long
t0027	0.781598864287093	long
t0028	0.729762675986164	long
t0029	0.818644027548582	long
t0030	2.74830494962738	long
t0031	1.91282024494066	long
t0032	2.62247893988541	long
t0033	1.45498497333214	long
t0034	3.9368389226076	long
t0035	2.64970164227434	long
t0036	3.83031477231533	long
t0037	1.24501525428903	long
t0038	1.04670959290594	long
t0039	2.8957749713147	long
t0040	2.25437881532372	long
t0041	0.644332677136291	long
t0042	0.912437243276291	long
t0043	0.902090683465929	long
t0044	2.76510681394825	long
t0045	0.112430657030211	long
t0046	0.778686402394425	long
t0047	0.0210732647894751	long
t0048	0	long
t0049	0	long
t0050	0.439728791940381	long
t0051	0.0520183902137675	long
t0052	0.888230228108999	long
t0053	0.623068483694025	long
t0054	2.41946846220472	long
t0055	2.50401117632717	long
t0056	0.767498985932808	long
t0057	0.724215493482891	long
t0058	0.948165207621447	long
t0059	2.25766795862008	long
t0060	1.05193741175393	long
t0061	0.538443418702507	long
t0062	0.727826965970286	long
t0063	0.572428013176827	long
t0064	0.716949117294099	long
t0065	0.587756306058925	long
t0066	0.084254604295146	long
t0067	0.456376487718803	long
t0068	0.579289556296924	long
t0069	3.07310462549244	long
t0070	0.662907726543288	long
t0071	1.47275578216673	long
t0072	1.55984875519392	long
t0073	0.877291432196327	long
t0074	0.605925500705249	long
t0075	1.42738051534007	long
t0076	1.33458543857392	long
t0077	0.535656888271324	long
t0078	0.661130701169104	long
t0079	0.343538118703423	long
t0080	0.84109198458395	long
t0081	2.95532012765126	long
t0082	3.76576252672348	long
t0083	3.19596699296875	long
t0084	2.73984862670545	long
t0085	2.85823714761248	long
