"gene_id"	"path_id"	"path_name"
"ENC_00770"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_00810"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_00850"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_02300"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_03470"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_04560"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_05050"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_05120"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_06410"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_07150"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_07970"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_09260"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_11200"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_12890"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_13620"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_14230"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_14340"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_14760"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_14770"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_15370"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_19000"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_19870"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_20380"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_22200"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_23340"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_26030"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_29660"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_29690"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_30200"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_30220"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_31380"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_31600"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_33810"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_37370"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_37830"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_38370"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_38610"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_40640"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_43400"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_45200"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_45480"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_45490"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_46270"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_46280"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_46290"	"eclo00010"	"Glycolysis / Gluconeogenesis - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_09260"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_12830"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_12840"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_14990"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_20090"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_20120"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_20130"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_20140"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_20150"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_20160"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_20170"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_20180"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_26030"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_34800"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_39760"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_41940"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_41960"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_42550"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_42560"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_42570"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_46270"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_46280"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_46290"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_46340"	"eclo00020"	"Citrate cycle (TCA cycle) - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_00770"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_00850"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_01620"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_01640"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_04380"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_04560"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_05120"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_05240"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_05280"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_06430"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_06440"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_06450"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_07550"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_14230"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_19720"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_20380"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_25830"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_26320"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_27230"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_31530"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_31720"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_38200"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_38210"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_39120"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_39130"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_40640"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_41380"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_43400"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_45040"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_45060"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_45320"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_45480"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_45490"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_46400"	"eclo00030"	"Pentose phosphate pathway - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_00630"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_00650"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_07940"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_12010"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_12030"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_12040"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_12060"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_12070"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_19710"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_25830"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_30910"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_33480"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_33490"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_40010"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_40710"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_40720"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_41240"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_45740"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_45750"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_45760"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_47330"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_47340"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_47440"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_47480"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_47490"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_47500"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_47510"	"eclo00040"	"Pentose and glucuronate interconversions - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_00630"	"eclo00051"	"Fructose and mannose metabolism - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_00640"	"eclo00051"	"Fructose and mannose metabolism - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_00650"	"eclo00051"	"Fructose and mannose metabolism - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_00770"	"eclo00051"	"Fructose and mannose metabolism - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_00810"	"eclo00051"	"Fructose and mannose metabolism - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_00850"	"eclo00051"	"Fructose and mannose metabolism - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_05120"	"eclo00051"	"Fructose and mannose metabolism - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_05180"	"eclo00051"	"Fructose and mannose metabolism - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_05190"	"eclo00051"	"Fructose and mannose metabolism - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_05240"	"eclo00051"	"Fructose and mannose metabolism - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_06770"	"eclo00051"	"Fructose and mannose metabolism - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_06780"	"eclo00051"	"Fructose and mannose metabolism - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_06790"	"eclo00051"	"Fructose and mannose metabolism - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_12850"	"eclo00051"	"Fructose and mannose metabolism - Enterobacter cloacae subsp. cloacae NCTC 9394"
"ENC_14230"	"eclo00051"	"Fructose and mannose metabolism - Enterobacter cloacae subsp. cloacae NCTC 9394"
