t0001	3.59778102496675	0.20900295307077832	0.5454545454545454	66.0	190.0
t0002	0.646738753067004	0.20903362944731813	0.561510353227771	2463.0	337.0
t0003	0.468098391420406	0.20954782394931845	0.578494623655914	930.0	2801.0
t0004	0.42281614609652	0.209742525033071	0.5594405594405595	1287.0	3734.0
t0005	0.639140685959856	0.21003050734344458	0.5038759689922481	774.0	5114.0
t0006	0.663741572740198	0.21020830511767521	0.556953179594689	1431.0	5966.0
t0007	0.404467520888558	0.21056285725196847	0.5377358490566038	954.0	7665.0
t0008	0.686378698079529	0.21078489578692314	0.560067681895093	591.0	8729.0
t0009	0.750330875136364	0.21091991358026496	0.5379188712522046	567.0	9376.0
t0010	0.886847983745306	0.21106933048912543	0.5392156862745098	714.0	10092.0
t0011	0.952745715870826	0.21122563393149485	0.49382716049382713	405.0	10841.0
t0012	0.0361279523894679	0.21138277210519868	0.5273865414710485	1917.0	11594.0
t0013	0.277723447541293	0.21180055513807394	0.5412280701754386	1140.0	13596.0
t0014	3.7049933814597	0.21209771949312609	0.410337552742616	948.0	15020.0
t0015	3.01118629263522	0.2123218448564168	0.4	345.0	16094.0
t0016	3.37207753370011	0.21240636140402644	0.5093632958801498	534.0	16499.0
t0017	2.58489222289278	0.21252113696250866	0.38288288288288286	444.0	17049.0
t0018	1.20611325789362	0.21269309161739838	0.5161904761904762	2100.0	17873.0
t0019	0.618368613666161	0.21313779473580857	0.5529513888888888	1152.0	20004.0
t0020	1.12587565086185	0.2133869620391318	0.5405260332796564	1863.0	21198.0
t0021	2.68047444448764	0.21383416935154523	0.46382978723404256	705.0	23341.0
t0022	3.46195319621571	0.21407039831918498	0.5211786372007366	543.0	24473.0
t0023	1.80019974866422	0.2142045813811924	0.512372634643377	687.0	25116.0
t0025	0.84412223452841	0.21489594760892253	0.503968253968254	1008.0	28429.0
t0026	0.942275982729388	0.2151062999051954	0.47619047619047616	546.0	29437.0
t0027	0.781598864287093	0.21522337097484726	0.558766859344894	519.0	29998.0
t0028	0.729762675986164	0.21533000790281892	0.5418439716312057	705.0	30509.0
t0029	0.818644027548582	0.2154904850018604	0.5449172576832151	846.0	31278.0
t0030	2.74830494962738	0.21567496062676636	0.4131944444444444	288.0	32162.0
t0031	1.91282024494066	0.21575572088337114	0.3688888888888889	450.0	32549.0
t0032	2.62247893988541	0.21592663212409283	0.3845381526104418	996.0	33368.0
t0033	1.45498497333214	0.21616515660290223	0.38235294117647056	306.0	34511.0
t0034	3.9368389226076	0.21633794598912637	0.45898778359511344	1719.0	35339.0
t0035	2.64970164227434	0.21670606250760388	0.4669211195928753	1572.0	37103.0
t0036	3.83031477231533	0.2170545628397226	0.43963254593175854	762.0	38773.0
t0037	1.24501525428903	0.21733732807925607	0.5254350736278447	1494.0	40128.0
t0038	1.04670959290594	0.2176695511503537	0.49538203190596136	1191.0	41720.0
t0039	2.8957749713147	0.21797798437842045	0.5	984.0	43198.0
t0040	2.25437881532372	0.2182096223237209	0.5023310023310024	1716.0	44308.0
t0041	0.644332677136291	0.21860152868522928	0.5638389031705227	1167.0	46186.0
t0042	0.912437243276291	0.21885779120489504	0.5066666666666667	900.0	47414.0
t0043	0.902090683465929	0.21905687462815326	0.5426470588235294	2040.0	48368.0
t0044	2.76510681394825	0.21949072623921606	0.4868995633187773	1374.0	50447.0
t0045	0.112430657030211	0.21987261582471143	0.4659090909090909	264.0	52277.0
t0046	0.778686402394425	0.2199496197903113	0.47685185185185186	216.0	52646.0
t0047	0.0210732647894751	0.21999615606220502	0.5654952076677316	939.0	52869.0
