BN373_00001	0.89731494	non-essential	0.05644308449532172	0.5281385281385281	462.0	342.0
BN373_00011	1.01112909	non-essential	0.05655914717593018	0.524731182795699	930.0	960.0
BN373_00021	1.10524515	non-essential	0.056782633567393076	0.5761548064918851	1602.0	2150.0
BN373_00031	1.12376704	non-essential	0.0570983315707957	0.5915708812260536	1305.0	3831.0
BN373_00041	1.37972503	non-essential	0.05736257136305477	0.5764705882352941	1785.0	5238.0
BN373_00051	1.56349458	non-essential	0.05770700333107406	0.618531889290012	831.0	7072.0
BN373_00061	1.62968927	non-essential	0.05789950211363663	0.5884907709011944	3684.0	8097.0
BN373_00071	1.99953509	non-essential	0.05861559758476942	0.6090686274509803	1632.0	11910.0
BN373_00081	0.78524896	non-essential	0.058938432128403634	0.591358024691358	810.0	13629.0
BN373_00091	1.50192044	non-essential	0.05908905068802821	0.5936739659367397	1233.0	14431.0
BN373_00101	0.87189826	non-essential	0.059334134503876174	0.5927272727272728	825.0	15736.0
BN373_00111	1.8996401	non-essential	0.05949113838897112	0.6004993757802747	801.0	16572.0
BN373_00121	3.29224528	beneficial-loss	0.0596537763847752	0.4909090909090909	495.0	17438.0
BN373_00131	0.81138315	non-essential	0.059746551407785856	0.6029411764705882	408.0	17932.0
BN373_00141	1.64963329	non-essential	0.05982486554664302	0.5248756218905473	804.0	18349.0
BN373_00151	1.7949636	non-essential	0.059989005971969545	0.5534591194968553	954.0	19223.0
BN373_00161	1.16723672	non-essential	0.06023258735829507	0.5445205479452054	876.0	20520.0
BN373_00171	0.70536504	non-essential	0.060396352176240994	0.5457875457875457	273.0	21392.0
BN373_00181	2.3196491	non-essential	0.06046940781176962	0.6129032258064516	930.0	21781.0
BN373_00191	1.86472614	non-essential	0.06066998215301531	0.6088888888888889	1350.0	22849.0
BN373_00201	1.82028119	non-essential	0.061066999154319984	0.5609903381642513	1656.0	24963.0
BN373_00211	1.27089095	non-essential	0.06138720444628993	0.5855263157894737	456.0	26668.0
BN373_00221	1.37985944	non-essential	0.06147434535859143	0.5577342047930284	459.0	27132.0
BN373_00231	0.21774006	non-essential	0.061590220235509585	0.5826771653543307	381.0	27749.0
BN373_00241	0.94745535	non-essential	0.06166552951532187	0.5327102803738317	321.0	28150.0
BN373_00251	2.09072228	non-essential	0.06172431207038732	0.5303643724696356	741.0	28463.0
BN373_00261	2.03254296	non-essential	0.0618790623111986	0.5086071987480438	1278.0	29287.0
BN373_00271	2.55274967	beneficial-loss	0.06218912620389208	0.5036496350364964	411.0	30938.0
BN373_00281	1.02393157	non-essential	0.06230218402545566	0.6004489337822672	891.0	31540.0
BN373_00291	1.57609484	non-essential	0.06247214636518165	0.5572815533980583	1545.0	32445.0
BN373_00301	1.62533779	non-essential	0.06278427609846848	0.5575146935348446	1191.0	34107.0
BN373_00311	1.24597152	non-essential	0.06307743765903451	0.5720720720720721	1110.0	35668.0
BN373_00321	1.67263953	non-essential	0.06330148746156833	0.5573643410852713	1290.0	36861.0
BN373_00331	1.28615141	non-essential	0.06356516384275648	0.5909090909090909	924.0	38265.0
BN373_00341	1.99275701	non-essential	0.06377381374268529	0.6164658634538153	498.0	39376.0
BN373_00351	0.12754461	essential	0.0638695936247408	0.5916955017301038	867.0	39886.0
BN373_00361	0.0114117	essential	0.06404143400136984	0.599009900990099	2424.0	40801.0
BN373_00371	1.49337306	non-essential	0.06452070901902808	0.5691056910569106	369.0	43353.0
BN373_00381	0.04532289	essential	0.06461292063096781	0.5763546798029556	609.0	43844.0
BN373_00391	1.63712343	non-essential	0.06474025153299458	0.6484434320425209	1317.0	44522.0
BN373_00401	0.65689511	non-essential	0.06503153505665756	0.4714285714285714	210.0	46073.0
BN373_00411	1.28399292	non-essential	0.06508881518220057	0.5717054263565892	516.0	46378.0
BN373_00421	1.63581163	non-essential	0.06523248500528386	0.6012269938650306	489.0	47143.0
BN373_00431	1.52021798	non-essential	0.06534310137887347	0.6016016016016016	999.0	47732.0
BN373_00441	0.79401748	non-essential	0.06555682197844051	0.5473251028806584	243.0	48870.0
BN373_00451	1.48872521	non-essential	0.06563663854682011	0.5934959349593496	984.0	49295.0
BN373_00461	0.0	essential	0.06585317620174173	0.594632768361582	1416.0	50448.0
BN373_00471	1.38385903	non-essential	0.066124928141613	0.6416666666666667	1080.0	51895.0
BN373_00481	1.55047751	non-essential	0.06636080957663602	0.6055276381909548	1194.0	53151.0
BN373_00491	1.15965841	non-essential	0.06662072988401807	0.5980392156862745	714.0	54535.0
BN373_00501	1.18994248	non-essential	0.06677923619863546	0.5851318944844125	417.0	55379.0
BN373_00511	2.31500582	non-essential	0.06685811374856354	0.5882352941176471	357.0	55799.0
BN373_00521	1.40017813	non-essential	0.0669251596660024	0.6033262561924982	2826.0	56156.0
BN373_00531	0.0	essential	0.06750303162107074	0.6361904761904762	525.0	59233.0
BN373_00541	1.36518977	non-essential	0.06762491621607866	0.5566097406704618	1581.0	59882.0
BN373_00551	1.56663287	non-essential	0.0680320746166598	0.5613103142983621	2259.0	62050.0
