t0001	3.363925258	beneficial-loss	0.20900295307077832	0.5454545454545454	66.0	190.0
t0002	0.631753216	non-essential	0.20903362944731813	0.561510353227771	2463.0	337.0
t0003	0.453588439	non-essential	0.20954782394931845	0.578494623655914	930.0	2801.0
t0004	0.41992734	non-essential	0.209742525033071	0.5594405594405595	1287.0	3734.0
t0005	0.781991924	non-essential	0.21003050734344458	0.5038759689922481	774.0	5114.0
t0006	0.626429285	non-essential	0.21020830511767521	0.556953179594689	1431.0	5966.0
t0007	0.41397062	non-essential	0.21056285725196847	0.5377358490566038	954.0	7665.0
t0008	0.668506609	non-essential	0.21078489578692314	0.560067681895093	591.0	8729.0
t0009	0.743203592	non-essential	0.21091991358026496	0.5379188712522046	567.0	9376.0
t0010	0.829097583	non-essential	0.21106933048912543	0.5392156862745098	714.0	10092.0
t0011	0.976371495	non-essential	0.21122563393149485	0.49382716049382713	405.0	10841.0
t0012	0.013751074	essential	0.21138277210519868	0.5273865414710485	1917.0	11594.0
t0013	0.196720775	non-essential	0.21180055513807394	0.5412280701754386	1140.0	13596.0
t0014	4.05760978	beneficial-loss	0.21209771949312609	0.410337552742616	948.0	15020.0
t0015	3.476234369	beneficial-loss	0.2123218448564168	0.4	345.0	16094.0
t0016	3.125684137	non-essential	0.21240636140402644	0.5093632958801498	534.0	16499.0
t0017	2.369795885	non-essential	0.21252113696250866	0.38288288288288286	444.0	17049.0
t0018	1.168422219	non-essential	0.21269309161739838	0.5161904761904762	2100.0	17873.0
t0019	0.629091769	non-essential	0.21313779473580857	0.5529513888888888	1152.0	20004.0
t0020	0.771412634	non-essential	0.2133869620391318	0.5405260332796564	1863.0	21198.0
t0021	3.011186293	non-essential	0.21383416935154523	0.46382978723404256	705.0	23341.0
t0022	3.661712183	beneficial-loss	0.21407039831918498	0.5211786372007366	543.0	24473.0
t0023	2.224209587	non-essential	0.2142045813811924	0.512372634643377	687.0	25116.0
t0025	0.718843303	non-essential	0.21489594760892253	0.503968253968254	1008.0	28429.0
t0026	1.110047072	non-essential	0.2151062999051954	0.47619047619047616	546.0	29437.0
t0027	0.809730768	non-essential	0.21522337097484726	0.558766859344894	519.0	29998.0
t0028	0.635902695	non-essential	0.21533000790281892	0.5418439716312057	705.0	30509.0
t0029	0.779047072	non-essential	0.2154904850018604	0.5449172576832151	846.0	31278.0
t0030	2.325293957	non-essential	0.21567496062676636	0.4131944444444444	288.0	32162.0
t0031	2.253935302	non-essential	0.21575572088337114	0.3688888888888889	450.0	32549.0
t0032	2.923197083	non-essential	0.21592663212409283	0.3845381526104418	996.0	33368.0
t0033	1.16145757	non-essential	0.21616515660290223	0.38235294117647056	306.0	34511.0
t0034	4.245716028	beneficial-loss	0.21633794598912637	0.45898778359511344	1719.0	35339.0
t0035	2.372858545	non-essential	0.21670606250760388	0.4669211195928753	1572.0	37103.0
t0036	4.272364967	beneficial-loss	0.2170545628397226	0.43963254593175854	762.0	38773.0
