SL3261_0001	4.573114099	beneficial-loss	0.16642927487673256	0.5172413793103449	87.0	169.0
SL3261_0002	1.365582682	non-essential	0.16646371513641212	0.559886317498985	2463.0	337.0
SL3261_0003	1.273221356	non-essential	0.16696883894504563	0.5795698924731183	930.0	2801.0
SL3261_0004	1.102249896	non-essential	0.1671601053871946	0.567987567987568	1287.0	3734.0
SL3261_0005	1.541396132	non-essential	0.16744300752027672	0.5064599483204134	774.0	5114.0
SL3261_0006	1.420759532	non-essential	0.16761766883722304	0.5583508036338225	1431.0	5966.0
SL3261_0007	1.461653158	non-essential	0.16796596646338713	0.539832285115304	954.0	7665.0
SL3261_0008	1.132978718	non-essential	0.16818408810802432	0.5617597292724196	591.0	8729.0
SL3261_0009	1.712234035	non-essential	0.16831672410809978	0.5414462081128748	567.0	9376.0
SL3261_0010	1.358308564	non-essential	0.1684635052148293	0.5434173669467787	714.0	10092.0
SL3261_0011	1.323796187	non-essential	0.16861705137256736	0.4962962962962963	405.0	10841.0
SL3261_0012	0.064089276	essential	0.1687712125349425	0.5252999478351591	1917.0	11593.0
SL3261_0013	0.902142586	non-essential	0.16918162562945724	0.5403508771929825	1140.0	13595.0
SL3261_0014	1.754525751	non-essential	0.16947252282282207	0.40717299578059074	948.0	15014.0
SL3261_0015	0.906382975	non-essential	0.1696926944829164	0.4057971014492754	345.0	16088.0
SL3261_0016	1.480763728	non-essential	0.16977572010892963	0.5112359550561798	534.0	16493.0
SL3261_0017	0.376528855	non-essential	0.16988847095907103	0.38288288288288286	444.0	17043.0
SL3261_0018	0.990194554	non-essential	0.17010167256661116	0.5217622080679406	1884.0	18083.0
SL3261_0019	0.902151307	non-essential	0.17050655061939168	0.5485485485485485	2997.0	20058.0
SL3261_0020	1.410547795	non-essential	0.17117834068468876	0.4695035460992908	705.0	23335.0
SL3261_0021	2.137108876	non-essential	0.1714108124375258	0.5174953959484346	543.0	24469.0
SL3261_0022	1.608566296	non-essential	0.17154262843141838	0.5094614264919942	687.0	25112.0
SL3261_0023	1.26165561	non-essential	0.17168428449950512	0.5446224256292906	2622.0	25803.0
SL3261_0024	1.384419174	non-essential	0.17222179855236108	0.5009920634920635	1008.0	28425.0
SL3261_0025	1.288279703	non-essential	0.17242844011043842	0.4945054945054945	546.0	29433.0
SL3261_0026	0.964915379	non-essential	0.17254344597758267	0.5568400770712909	519.0	29994.0
SL3261_0027	1.014326505	non-essential	0.17264820176744133	0.5404255319148936	705.0	30505.0
SL3261_0028	1.043054108	non-essential	0.17280584795609358	0.549645390070922	846.0	31274.0
SL3261_0029	1.724137775	non-essential	0.1729784592575828	0.41818181818181815	330.0	32116.0
SL3261_0030	0.52090205	non-essential	0.1730664049206931	0.3711111111111111	450.0	32545.0
