baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	id	numsites....1.ctrl_reps..	Expected	Essentiality	Uncertainty
546.176568309613	0.039181452875829	0.454136349207996	0.0862768482288648	0.931246342275999	0.998895954105117	EC958_0135	436	NA	Unchanged	0
198.797859848517	-0.142663519088419	0.70165052521345	-0.203325607210255	0.838880541876758	0.992912932912343	EC958_0136	155	NA	Unchanged	0.0313529126450534
276.608765854693	-0.239521930916307	0.548351631562395	-0.436803534684209	0.66225383535305	0.97708457567225	EC958_0137	192	NA	Unchanged	0.0332649996636126
65.343960414847	-0.0917714120225115	1.13503690405482	-0.0808532407137301	0.935558666660873	0.998895954105117	EC958_0138	56	NA	Unchanged	0.0306012350961021
151.518702287456	0.232612873823279	0.694036495453691	0.33515942655324	0.737504826613394	0.987042585355194	EC958_0139	111	NA	Unchanged	0
301.950044322732	0.228924553932848	0.541042996756517	0.423117118796882	0.672209813045535	0.97993835174233	EC958_0140	243	NA	Unchanged	0
236.718614198499	0.280215165209297	0.684232301863754	0.409532207769247	0.68214913566607	0.981365840413447	EC958_0141	204	NA	Unchanged	0
127.71569970997	-0.35117140075828	0.872810337616558	-0.402345602043677	0.68742969818825	0.982162589373969	EC958_0142	74	NA	Unchanged	0.0363715199256388
115.073388893165	-0.00233289634981714	0.735929183435758	-0.00317000113913921	0.997470709269455	0.998895954105117	EC958_0143	81	NA	Unchanged	0.0296615248525074
155.047025504217	-0.00675328534381259	0.702313265019337	-0.00961577358734161	0.992327840946603	0.998895954105117	EC958_0144	113	NA	Unchanged	0.029697077266261
86.4993583405146	0.742908770039572	0.924214112074866	0.803827555036719	0.421496573608739	0.899385484681426	EC958_0145	80	NA	Unchanged	0
375.92842560849	-1.80809031436115	0.474255148115705	-3.81248431681763	0.000137576961382657	0.00166565197041387	EC958_0146	149	NA	Reduced	0.478007687686592
232.816330269218	-1.00588990618669	0.591553912572087	-1.70041966557716	0.0890520153505709	0.44759881654994	EC958_0147	138	NA	Unchanged	0.0944298262451883
47.874620370796	1.01282095220942	1.1169844271824	0.906745812709552	0.364541230880305	0.858443634223288	EC958_0148	62	NA	Unchanged	0
148.838852848902	0.410104036604609	0.717159054147291	0.571845302981256	0.56742678257641	0.958299543508646	EC958_0149	199	NA	Unchanged	0
333.35332234025	1.58674557383574	0.631215760886632	2.51379270315895	0.0119440617031794	0.097752715518126	EC958_0150	572	NA	Unchanged	0
261.797164456439	1.8739510388612	0.613372740863962	3.05515865641772	0.00224941493391021	0.0222526614535531	EC958_0151	482	NA	Unchanged	0
276.046438554453	-0.125437478615682	0.639054310382424	-0.196286100535989	0.844386239945387	0.994721677892452	EC958_0152	207	NA	Unchanged	0.0310800093196314
196.65449568574	0.0958774040637634	0.724504956989971	0.132335056011343	0.894719280511262	0.998895954105117	EC958_0153	152	NA	Unchanged	0
420.048028283	0.258815699847025	0.481136223705464	0.537926032369294	0.590628115368429	0.961361973695631	EC958_0154	368	NA	Unchanged	0
307.629727162462	0.226529024772998	0.599927457364169	0.377594027398365	0.705732202235747	0.983738243045391	EC958_0155	274	NA	Unchanged	0
53.4844956787666	-2.66598421894446	1.0994587664345	-2.42481510024259	0.0153161852762695	0.119269699428352	EC958_0156	9	NA	Reduced	0.0189905353554871
