baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	id	numsites....1.ctrl_reps..	Expected	Essentiality	Uncertainty
1489.8764447116	-0.796456018008004	0.605343381645841	-1.31570946698476	0.18827157549826	0.442255667652423	SEN0001	256	NA	Unchanged	0.0002827659765271
521.955997997249	-1.79985278412368	0.880102450105858	-2.04504916888619	0.0408500108775467	0.160820841337788	SEN0002	81	NA	Unchanged	0.00429297050356359
801.048005961792	-1.39460714859569	0.752831513625079	-1.85248242582233	0.0639565788676576	0.218934894251832	SEN0003	146	NA	Unchanged	0.00143281497429837
460.160318057445	0.504773545532792	0.91525099100049	0.551513792933464	0.581281514118196	0.803859628134753	SEN0004	101	NA	Unchanged	0
952.114544486482	-1.05151131394506	0.716125848824512	-1.46833313679581	0.142013754081498	0.371461022397009	SEN0005	173	NA	Unchanged	0.000564979803223231
559.335831635753	-0.840626190010148	0.822825166964732	-1.02163402841831	0.306954145851257	0.592122647138002	SEN0006	106	NA	Unchanged	0.000318780164368149
444.367370392431	-1.05983273202388	1.02071867223312	-1.03832011782952	0.299121045649481	0.584064464842686	SEN0007	75	NA	Unchanged	0.000577881594087892
420.087512354401	-0.182328320959933	1.10811348586017	-0.16453939356076	0.869306537742354	0.951832085434508	SEN0008	95	NA	Unchanged	5.33858827124201e-05
446.921112713209	0.00902658216700046	0.90464508445345	0.0099780370469309	0.99203881039765	0.997421690359873	SEN0009	103	NA	Unchanged	0
224.523356636517	0.399975888612757	1.09048270436771	0.366787925210308	0.713777215155878	0.882172266260972	SEN0010	82	NA	Unchanged	0
1204.53607245088	-3.39399167876016	0.629009037543921	-5.39577569825167	6.82281382911808e-08	1.49889796038656e-06	SEN0011	70	NA	Unchanged	0.24628456917086
701.053243526794	-1.07789106590541	0.802610657769327	-1.34298125183282	0.179278044660009	0.429743989679763	SEN0012	115	NA	Unchanged	0.000606901645666569
623.218053075055	3.28036629263933	0.779907098291122	4.20609877744034	2.59816710285942e-05	0.000377210640476577	SEN0013	365	NA	Unchanged	0
194.668216707911	1.91188145703919	1.19802951242213	1.59585505800589	0.110521157444471	0.317486251737504	SEN0014	108	NA	Unchanged	0
386.889571168192	2.16684966046125	1.00651827685251	2.15281700322146	0.0313330633029252	0.134058716856108	SEN0015	200	NA	Unchanged	0
329.319440813719	1.32694035035108	1.14924281533759	1.15462140171074	0.248245498616844	0.525754702365343	SEN0016	116	NA	Unchanged	0
1340.38793971587	0.25391116389592	0.610944067788995	0.41560459833062	0.677699361309124	0.860315642004363	SEN0017	323	NA	Unchanged	0
1873.91550720975	0.264665738885544	0.543838669609324	0.486662228479764	0.626497716649594	0.829232785367214	SEN0018	427	NA	Unchanged	0
