SEN0001	0.758987638110212	long
SEN0002	0.690120564929247	long
SEN0003	0.747987817268035	long
SEN0004	0.949386598873254	long
SEN0005	0.811282875745366	long
SEN0006	0.859550853759403	long
SEN0007	0.893462925342952	long
SEN0008	1.29704929705219	long
SEN0009	0.936602994762943	long
SEN0010	1.53794863511806	long
SEN0011	0.211679665574402	long
SEN0012	0.637963878271195	long
SEN0013	3.08427560805086	long
SEN0014	2.57098515251747	long
SEN0015	2.57275411657923	long
SEN0016	1.590692654722	long
SEN0017	1.02547663104669	long
SEN0018	0.828395578337572	long
SEN0019	2.45056878240499	long
SEN0020	3.12524321574793	long
SEN0021	1.990626492718	long
SEN0022	1.07320671960542	long
SEN0023	1.06679372120114	long
SEN0024	1.0712215770401	long
SEN0025	0.634107319137261	long
SEN0026	0.862945944905913	long
SEN0027	0.881302181364718	long
SEN0028	2.17086786814319	long
SEN0029	1.63474260516046	long
SEN0030	2.11389129977645	long
SEN0031	1.21988345460614	long
SEN0032	3.90134931564629	long
SEN0033	2.05912917412725	long
SEN0034	3.12087224621542	long
SEN0035	1.29429264490571	long
SEN0036	0.99047603780229	long
SEN0037	2.33121468464141	long
SEN0038	2.76645494180751	long
SEN0039	0.91378876977957	long
SEN0040	0.881550086338379	long
SEN0041	0.875068100409421	long
SEN0042	2.77314863123473	long
SEN0043	0.035597410162623	long
SEN0044	0.60843180805563	long
SEN0045	0.0602029854591669	long
SEN0046	0.0199827492873398	long
SEN0047	0.0942005933824731	long
SEN0048	0.691621871414039	long
SEN0049	0.0793712562729633	long
SEN0050	1.15498118842858	long
SEN0052	0.953402706048717	long
SEN0053	2.18282491270456	long
SEN0054	2.87436635294194	long
SEN0055	0.674310409293412	long
SEN0056	0.640110056237528	long
SEN0057	0.66903354766752	long
SEN0058	2.01390755665559	long
SEN0059	1.35533506805395	long
SEN0060	0.989191095915411	long
SEN0061	0.694285782283563	long
SEN0062	0.651891222916746	long
SEN0063	0.597436052488359	long
SEN0064	0.726020385893614	long
SEN0065	0.0574058721423175	long
SEN0066	0.64846684260324	long
SEN0067	0.637608112169658	long
SEN0068	3.28045663720118	long
SEN0069	0.978175604869582	long
SEN0071	1.58486910195217	long
SEN0072	1.48112069225049	long
SEN0073	1.13806670982209	long
SEN0074	0.949471715118447	long
SEN0075	1.46648839550651	long
SEN0076	1.10112196202518	long
SEN0077	0.811590741741612	long
SEN0078	0.762654245057604	long
SEN0079	0.697919667227781	long
SEN0080	0.873162716871655	long
SEN0081	2.27987091294408	long
SEN0083	3.89851368478981	long
SEN0084	3.33169002786887	long
SEN0085	2.72764527772189	long
SEN0087	1.13626219506558	long
SEN0088	0.354700946756322	long
SEN0089	0.0196774572843388	long
SEN0090	0.721712383156001	long
SEN0091	1.0439408917165	long
SEN0092	0.964418651990933	long
SEN0093	0.457639921767665	long
SEN0094	1.11464851200727	long
SEN0095	0.0519991530721094	long
SEN0096	0.649259474389968	long
SEN0097	0.758476535323605	long
SEN0098	0.792511622125778	long
SEN0099	0.658219307686892	long
SEN0100	2.85787619957951	long
SEN0101	1.97898998973922	long
SEN0102	1.25965825980815	long
SEN0103	0.690804351471469	long
SEN0104	0.574219797915546	long
SEN0105	1.03748231477112	long
SEN0106	0.613854819962043	long
SEN0107	0.798934355905486	long
SEN0108	0.679677929027286	long
SEN0109	0.652892591922763	long
SEN0110	0.756144987780211	long
SEN0110A	1.55499906344531	long
SEN0110B	1.38222138972917	long
SEN0111	0.856293745560239	long
SEN0112	0.660533485244028	long
SEN0113	0.889805019638151	long
SEN0114	1.05657940130145	long
SEN0115	3.54194231118099	short
SEN0116	3.73677411673255	long
